I was nearly hit by a car.	Melkein jäin auton alle.
I was nearly hit by a car.	Auto ajoi melkein päälleni.
I was nearly hit by a car.	Oli pienestä kiinni, etten jäänyt auton alle.
It will soon be New Year.	Pian on uusivuosi.
Christmas will soon come around.	Joulu on pian läsnä.
I'll catch up with you soon.	Saan sinut pian kiinni.
I can't get along with the neighbors any more.	En pysty tulemaan enää toimeen naapureiden kanssa.
I can't walk any farther.	En voi kävellä yhtään pidemmälle.
I can't stand that nasty attitude of his any longer.	En voi sietää tuota hänen ikävää asennettaan enää kauempaa.
I don't think I'll be able to hold in my anger any longer.	En luule että voin enää pidätellä vihaani pidempään.
She does not eat cake, so as not to put on any more weight.	Hän ei syö kakkua jottei liho enempää.
I don't have time to take any more pupils.	Minulla ei ole aikaa ottaa yhtään uusia oppilaita.
I have no more desire to eat sweets.	Minulla ei ole enää himoa syödä karkkia.
It would be better for both of us not to see each other anymore.	Olisi parempi meille molemmille ettemme näe enää toisiamme.
I cannot bear it any longer.	En voi sietää sitä enää.
I don't want to lead a dog's life any more.	En halua viettää enää koiranelämää.
I can't drink the beer any more.	En enää voi juoda olutta.
I can't go any further.	En pysty menemään eteenpäin.
I can no longer remain silent.	En voi pysyä enää hiljaa.
I've had coffee already.	Sain jo kahvia.
He has gone out for lunch already.	Hän on jo lähtenyt ulos lounaalle.
It's already seven.	Kello on jo seitsemän.
I've waited two whole hours. I can't wait any longer.	Olen odottanut kaksi kokonaista tuntia. En voi odottaa kauempaa.
A few minutes more, and I'll be ready.	Vielä muutama minuutti, ja olen valmis.
I have another year at high school.	Minulla on jäljellä vielä yksi vuosi lukiossa.
Try again.	Yritä vielä kerran.
Try again.	Yritä uudestaan.
Try again.	Yritä uudelleen.
Try again.	Yritä vielä kerran uudelleen.
Meg acquired many new friends.	Meg hankki monia uusia ystäviä.
Meg cleared her desk.	Meg siivosi pöytänsä.
Meg sometimes annoys Ken.	Meg ärsyttää Keniä aina välillä.
Meg was the only girl that was wearing jeans.	Meg oli ainoa tyttö, jolla oli farkut jalassa.
Meg agreed to Ken's plan.	Meg suostui Kenin suunnitelmaan.
Meg and Ken sat on the bench.	Meg ja Ken istuivat penkillä.
Mention Mexico, and tacos come to mind.	Sano Meksiko ja tacot tulevat mieleesi.
Mention Mexico, and tacos come to mind.	Sano Meksiko ja ajatukset käyvät tacoihin.
Spanish is spoken in Mexico.	Meksikossa puhutaan espanjaa.
Read the meter.	Lue mittarin lukema.
Go and wake up Mary.	Mene herättämään Mari.
Mary took out the eggs one by one.	Mary otti munat ulos yksi kerrallaan.
Mary can speak Japanese.	Mari osaa puhua japania.
Mary ran.	Mari juoksi.
Mary was so kind as to help me.	Mary oli niin ystävällinen auttaessaan minua.
Mary looked at herself in the mirror.	Mary katsoi itseään peilistä.
Mary pretended she was sick to avoid going to school.	Mary teeskenteli sairasta välttääkseen kouluun menemisen.
Mary can swim.	Mari osaa uida.
Mary can swim.	Mari pystyy uimaan.
Mary seems to be bored with the game.	Mary näyttää olevan kyllästynyt peliin.
Mary is the prettiest girl in her class.	Mari on luokkansa nätein tyttö.
Mary is the prettiest girl in her class.	Mari on nätein tyttö luokallaan.
Mary always has to put her two cents worth in.	Marylla on aina sanansa sanottavana asioihin.
Mary went over to the United States in her late teens.	Mary muutti Yhdysvaltoihin myöhäisteini-iässään.
Mary's eyes were filled with tears.	Maryn silmät olivat täynnä kyyneleitä.
There was no one in the room besides Mary and John.	Maryn ja Johnin lisäksi huoneessa ei ollut ketään muuta.
Once upon a time, there was an old man in this village.	Olipa kerran vanha mies kylässään.
Once upon a time, there lived an old man.	Olipa kerran vanha mies.
Everybody burst into laughter.	Jokainen purskahti nauruun.
Let's pretend we are aliens.	Teeskennellään olevamme avaruusolentoja.
Let's pretend we are aliens.	Nää ois avaruusolentoja.
Everybody's fault is nobody's fault.	Kaikkien vika ei ole kenenkään vika.
We're all going to share it. Could you bring us some extra plates?	Me jaamme sen. Voisitko tuoda meille ylimääräiset lautaset?
Everyone attacked my opinion.	Kaikki hyökkäsivät kantaani vastaan.
Everybody laughed at his error.	Kaikki nauroivat hänen virheelleen.
Everyone burst into laughter.	Kaikki purskahtivat nauruun.
Everybody was jealous of my success.	Kaikki olivat kateellisia menestyksestäni.
Everybody looks up to Henry.	Kaikki katsovat Henryyn ylös.
Everybody looks up to Henry.	Kaikki ihailevat Henryä.
Please give me a glass of milk.	Saisinko lasin maitoa?
Please give me a glass of milk.	Voisinko saada lasin maitoa, kiitos?
Please give me a glass of milk.	Saisinko lasillisen maitoa, kiitos.
Please give me a glass of milk.	Saisinko lasin maitoa, kiitos.
Please give me a glass of milk.	Lasi maitoa, kiitos.
Please give me a glass of milk.	Lasillinen maitoa, kiitos.
The milk boiled over.	Maito kiehui yli.
Miniskirts have gone out of fashion.	Minihameista on tullut epämuodikkaita.
I wish you all a merry Christmas and a happy new year.	Toivotan teille kaikille hyvää joulua ja onnellista uutta vuotta.
A miserable sequence of defeats discouraged us.	Viheliäisten tappioiden sarja nujersi meidät.
Do you ever hear anything about Misako?	Kuuletko koskaan mitään Misakosta?
You talk as if you were the boss.	Puhut kuin olisit pomo.
She looks as if she were drunk.	Hän näyttää siltä kuin hän olisi humalassa.
I had an argument with Tom about the use of marijuana.	Väittelin Tomin kanssa marihuanan käytöstä.
Maria spends a lot of money on clothes.	Maria käyttää paljon rahaa vaatteisiin.
Mayuko has dropped the ball.	Mayuko tiputti pallon.
Mayuko was tired to death.	Mayuko oli kuolemanväsynyt.
Soon the same waiter came back to pick up the dishes.	Pian sama tarjoilija palasi hakemaan astiat.
A network of railroads soon spread over the entire country.	Rautateiden verkosto levittäytyi pian yli koko maan.
It was not long before we met again by chance.	Ei kestänyt kauankaan kun kohtasimme sattumalta uudelleen.
It was not long before we met again by chance.	Ei kestänyt kauaa ennen kuin sattumalta kohtasimme jälleen.
Soon after, it began to rain.	Pian sen jälkeen alkoi sataa.
Soon, swallows will come from the south.	Pääskyset palaavat pian etelästä.
You helped Mommy?	Autoit äitiä?
Mummy and I moved into the hall.	Äiskä ja minä siirryimme eteiseen.
Put the matches out of reach of children.	Vie tulitikut pois lasten ulottuvilta.
Put the matches out of reach of children.	Laita tulitikut pois lasten ulottuvilta.
Max is clever with his fingers.	Max on näppärä sormistaan.
Excuse me for opening your letter by mistake.	Anteeksi että avasin kirjeesi vahingossa.
See you next week!	Nähdään ensi viikolla.
Please come again.	Tule taas käymään.
Please come again.	Tule uudestaan.
Please come again.	Tule toistekin.
I haven't finished my homework yet.	En ole tehnyt vielä loppuun läksyjäni.
Let's get together again.	Mennään taas yhteen.
I've never been to Paris.	En ole käynyt kertaakaan Pariisissa.
I've never been to Paris.	En ole käynyt ikinä Pariisissa.
I've never been to Paris.	En ole käynyt koskaan Pariisissa.
We are looking forward to seeing you.	Odotamme näkevämme sinut.
First, I should hear both sides.	Ensin minun on kuultava molempia puolia.
First of all, we have to finish the homework.	Kaikkein ensiksi meidän on tehtävä loppuun kotityö.
It's getting warmer and warmer.	Tulee yhä lämpimämpää ja lämpimämpää.
It's getting warmer and warmer.	Aina vaan lämpenee.
A friend in need is a friend indeed.	Hädässä ystävä tutaan.
A friend in need is a friend indeed.	Hädässä ystävä tunnetaan.
What do you think about having breakfast at McDonald's?	Mitä mieltä olet aamiaisen syömisestä McDonal'sissa?
A home is a once-in-a-lifetime purchase so you don't want to make any snap decisions.	Koti on kerran elämässä tehtävä hankinta, joten et halua varmasti tehdään yhtään pikaista päätöstä.
You reap what you sow.	Niin makaa kuin petaa.
You reap what you sow.	Sitä saa mitä tilaa.
Michael speaks Japanese, not to mention English.	Michael ei puhu vain japania vaan myös englantia.
Michael Jackson is popular in the US.	Michael Jackson on suosittu Yhdysvalloissa.
Mike has a nice racket.	Mikellä on hieno maila.
Mike can't play baseball well.	Mike on huono baseballissa.
Mike got back from the library at five.	Mike palasi takaisin kirjastolta viideltä.
Mike doesn't practice basketball on Monday.	Mikko ei harjoittele koripallon pelaamista maanantaisin.
Mike and Ken are friends.	Mike ja Ken ovat ystäviä.
That's fairly reasonable.	Se on ihan kohtuullista.
You sure gab a lot don't you? You're a natural born talker.	Sinähän paljon puhua pulputat. Olet synnynnäinen puhuja.
Martin seemed very tired, didn't he?	Martin vaikutti hyvin väsyneeltä, eikö vain?
Martin Luther King, Jr., a man of peace, was killed by an assassin's bullet.	Martin Luther King jr. - rauhan mies - kuoli salamurhaajan luotiin.
Martin Luther King, Jr. persuaded the black citizens to protest peacefully.	Martin Luther King jr. vakuutti mustat kansalaiset protestoimaan rauhallisesti.
Martin Luther King, Jr., had won his first protest against injustice - peacefully.	Martin Luther King jr. oli voittanut ensimmäisen taistelunsa epäoikeudenmukaisuutta vastaan - säilyttäen rauhan.
Martin Luther King, Jr., was the son of a black minister.	Martin Luther King jr. oli tummaihoisen ministerin poika.
Nobody could have guessed, in those days, the place in history that Martin Luther King, Jr. was to have.	Noina päivinä, ei kukaan voinut arvata sitä sijaa historiassa, minkä Martin Luther King jr. oli saava.
Miss March gave me an English dictionary.	Neiti March antoi minulle englannin sanakirjan.
Miss March gave me an English dictionary.	Miss maaliskuu antoi minulle englannin sanakirjan.
Hurry up, Martin. We're already late!	Kiiruhda Martin. Me olemme jo myöhässä!
Let's just waste some time around here.	Tapetaan täällä vain vähän aikaa.
Sit down and take it easy for a while.	Istu, ja ota hetki rennosti.
Marcia looked grim when I told her the story.	Marcia näytti synkältä, kun kerroin hänelle tarinan.
Marcy burst into tears on hearing the news, but soon pulled herself together.	Marcy purskahti itkuu kuullessaan uutiset, mutta kokosi pian itsensä.
Martha is an excellent pianist.	Martha on erinomainen pianisti.
Scarcely had the market opened when the fire broke out.	Markkinat olivat tuskin alkaneet, kun tuli pääsi irti.
Mark had never acted on the stage and he was ill at ease.	Markku ei ollut esiintynyt kertaakaan näyttämöllä, joten häntä jännitti.
Mark had never acted on the stage and he was ill at ease.	Markku ei ollut aikaisemmin esiintynyt näyttämöllä ja häntä hermostutti.
What a cute baby! May I hold her?	Onpa söpö vauva! Voinko pitää häntä sylissä?
What a cute baby! May I hold her?	Onpa söpö vauva! Saanko pitää häntä sylissä?
What a cute baby! May I hold her?	Onpa söpö vauva! Saanko ottaa hänet syliin?
Can I pay for the book by check?	Voinko maksaa kirjan shekillä?
Only a few members turned up at the meeting.	Vain muutamia jäseniä ilmestyi kokoukseen.
A person who is only a pawn in the game often talks big in company.	Henkilö, joka on pelkkä pelinappula, puhuu usein suuria ihmisten seurassa.
Mr. White is a liberal politician.	Herra White on liberaali poliitikko.
Mr White seems to have many friends.	Herra Whitella vaikuttaa olevan paljon ystäviä.
Here comes the train.	Sieltä se juna tulee.
Here comes the train.	Juna tulee.
Here comes the train.	Siinä se juna nyt tulee.
Uncle Bob fixed my clock. It keeps good time now.	Bob-setä korjasi kelloni. Se pitää hyvin aikansa.
Bob was looking for someone to talk with.	Bob halusi puhua jonkun kanssa.
Bob is my friend.	Bob on minun ystäväni.
Bob writes to me once a month.	Pekka kirjoittaa minulle kerran kuussa.
Bob wasn't in on the plan.	Bob ei ollut mukana suunnitelmassa.
Bob, help me carry his suitcase to the living room.	Bob, auta minua kantamaan hänen matkalaukkunsa olohuoneeseen.
Almost all the students believed the rumor.	Lähes kaikki opiskelijat uskoivat huhun.
The urban population in most developing countries is increasing very fast.	Useimpien kehitysmaiden kaupunkiväestö kasvaa hyvin nopeasti.
Most big Japanese companies depend on exports.	Useimmat Japanin suuryrityksistä ovat riippuvaisia viennistä.
Drunk in moderation, alcohol is not harmful.	Alkoholin kohtuukäyttö ei ole haitallista.
Would you send, by real mail, some brochures that will help me to choose a hotel?	Voisitko lähettää postissa minulle esitteitä, joiden avulla voin valita valita hotellin?
Take a taxi to the hotel.	Ota taksi hotellille.
